06/image.001000.jp2;773.96;133.84;817.18;178.63;82;4;22;1;6;1000;E1;
05/image.001001.jp2;1301.67;318.46;1347.66;363.8;34;1;23;1;5;1001;B15A;
05/image.001002.jp2;1557.59;291.46;1626.3;357.44;34;1;23;1;5;1002;B15A;
06/image.001003.jp2;156.57;44.56;210.31;163.61;34;1;23;1;6;1003;B15A;
01/image.001004.jp2;1232.12;430.65;1339.18;528.29;35;1;24;1;1;1004;B17;
01/image.001005.jp2;1400.94;527.71;1548;660.06;35;1;24;1;1;1005;B17;
03/image.001006.jp2;1.02;656.41;172.45;912.53;35;1;24;1;3;1006;B17;
01/image.001007.jp2;1136.26;245.24;1186.97;291.98;3;1;25;1;1;1007;A14;
01/image.001008.jp2;1305.43;253.73;1379.31;321.08;3;1;25;1;1;1008;A14;
01/image.001009.jp2;1466.86;255.75;1564.48;344.52;3;1;25;1;1;1009;A14;
07/image.001010.jp2;369.31;253.82;473.39;317.9;130;0;26;1;7;1010;F29;
05/image.001011.jp2;1519.27;517.71;1627.77;547.45;130;0;26;1;5;1011;F29;
05/image.001012.jp2;1443.49;491.88;1542.55;518.76;130;0;26;1;5;1012;F29;
05/image.001013.jp2;1299.66;528.86;1385.5;610.16;35;1;27;1;5;1013;B17;
05/image.001014.jp2;1487.31;599.18;1601.04;706.53;35;1;27;1;5;1014;B17;
07/image.001015.jp2;73;509.94;152.41;705.24;35;1;27;1;7;1015;B17;
05/image.001016.jp2;1380.21;374.42;1466.06;467.34;65;2;28;1;5;1016;C43;
05/image.001017.jp2;1246.23;361.03;1316.27;436.03;65;2;28;1;5;1017;C43;
05/image.001018.jp2;1507.29;368.69;1610.96;478.9;65;2;28;1;5;1018;C43;
05/image.001019.jp2;1388.29;408.67;1438.72;455.13;3;1;29;1;5;1019;A14;
05/image.001020.jp2;1562.42;419.22;1627.04;480.07;3;1;29;1;5;1020;A14;
07/image.001021.jp2;135.41;191;198.35;296.29;3;1;29;1;7;1021;A14;
01/image.001022.jp2;1441.89;212.54;1542.23;313.22;60;0;30;1;1;1022;C33;
01/image.001023.jp2;1276.29;216.05;1342.05;280.58;60;0;30;1;1;1023;C33;
01/image.001022.jp2;1433.05;313.96;1531.69;411.92;82;4;30;2;1;1022;E1;
01/image.001023.jp2;1271.33;282;1337.08;346.67;82;4;30;2;1;1023;E1;
01/image.001022.jp2;1375.56;412.54;1552.43;509.48;203;0;30;3;1;1022;m2;
01/image.001023.jp2;1237.28;346.56;1352.2;411.8;203;0;30;3;1;1023;m2;
02/image.001024.jp2;1287.51;1.47;1620.07;314.02;76;3;31;1;2;1024;D1b;
04/image.001025.jp2;987.01;47.45;1099.6;160.71;76;3;31;1;4;1025;D1b;
04/image.001026.jp2;1340.08;76.72;1425.94;162.18;76;3;31;1;4;1026;D1b;
03/image.001027.jp2;133.29;221.35;240.35;440.18;41;5;32;1;3;1027;B9;
01/image.001028.jp2;1274.34;249.65;1362.44;338.43;41;5;32;1;1;1028;B9;
01/image.001029.jp2;888.92;239.69;947.25;299.98;41;5;32;1;1;1029;B9;
01/image.001030.jp2;1174.63;146.3;1241.21;250.83;87;10;33;1;1;1030;E9a;
01/image.001031.jp2;895.46;168.13;948.44;251.13;87;10;33;1;1;1031;E9a;
01/image.001028.jp2;1482.8;126.47;1583.88;272.59;87;10;33;1;1;1028;E9a;
03/image.001027.jp2;243.29;201.94;284.47;367.82;194;0;33;2;3;1027;begin;
01/image.001028.jp2;1512.18;270.55;1537.49;362.39;194;0;33;2;1;1028;begin;
01/image.001030.jp2;1193.58;251.14;1217.66;319.98;194;0;33;2;1;1030;begin;
05/image.001032.jp2;1468.04;331.91;1573.82;437.69;59;2;34;1;5;1032;C31RIGHT;
07/image.001033.jp2;61.62;16.2;190.49;195.07;59;2;34;1;7;1033;C31RIGHT;
05/image.001034.jp2;1261.97;344.23;1339.59;424.68;59;2;34;1;5;1034;C31RIGHT;
01/image.001035.jp2;1534.37;116.75;1626.53;234.88;87;10;35;1;1;1035;E9a;
01/image.001036.jp2;1461.45;148.92;1536.24;244.67;87;10;35;1;1;1036;E9a;
01/image.001037.jp2;1430.61;166.18;1488.4;246.07;87;10;35;1;1;1037;E9a;
01/image.001036.jp2;1478.48;276.65;1500.86;336.71;194;0;35;2;1;1036;begin;
01/image.001037.jp2;1443.64;273.25;1458.65;325.38;194;0;35;2;1;1037;begin;
01/image.001035.jp2;1549.57;275.57;1578.98;350.08;194;0;35;2;1;1035;begin;
01/image.001038.jp2;1510.22;100.1;1606.14;233.1;87;10;36;1;1;1038;E9a;
01/image.001039.jp2;1349.57;137.63;1418.97;238.2;87;10;36;1;1;1039;E9a;
01/image.001040.jp2;1249.05;161.86;1305.14;246;87;10;36;1;1;1040;E9a;
01/image.001038.jp2;1532.33;280.07;1558.86;363.41;200;0;36;2;1;1038;einde;
01/image.001039.jp2;1369.8;273.77;1387.93;338.93;200;0;36;2;1;1039;einde;
01/image.001040.jp2;1265.54;273.42;1279.49;325.87;200;0;36;2;1;1040;einde;
05/image.001041.jp2;1449.21;375.78;1492.05;417.12;41;5;37;1;5;1041;B9;
05/image.001042.jp2;1555;377.37;1605.09;424.83;41;5;37;1;5;1042;B9;
07/image.001043.jp2;105.16;82.16;174.14;170.73;41;5;37;1;7;1043;B9;
05/image.001044.jp2;1264.59;297.89;1332.58;402.14;146;0;38;1;5;1044;F3b_v;
05/image.001045.jp2;1348.85;290.4;1426.92;410.44;146;0;38;1;5;1045;F3b_v;
05/image.001046.jp2;1464.76;267.84;1559.86;408.53;146;0;38;1;5;1046;F3b_v;
01/image.001047.jp2;1336.67;156.22;1515.04;337.04;41;5;39;1;1;1047;B9;
01/image.001048.jp2;1073.76;189.9;1166.9;285;41;5;39;1;1;1048;B9;
01/image.001049.jp2;944.18;224.14;998.85;280.24;41;5;39;1;1;1049;B9;
02/image.001050.jp2;68.2;20.53;173.51;136.86;57;2;40;1;2;1050;C3;
02/image.001051.jp2;1376.6;38.81;1485.1;153.1;57;2;40;1;2;1051;C3;
02/image.001052.jp2;811.58;19.26;921.96;132.47;57;2;40;1;2;1052;C3;
02/image.001050.jp2;42.08;137.27;227.8;195.22;-1;-1;40;2;2;1050;plaatselijk;
02/image.001051.jp2;1325.68;153.15;1514.12;211.99;-1;-1;40;2;2;1051;plaatselijk;
02/image.001052.jp2;769.55;135.58;962.71;193.13;-1;-1;40;2;2;1052;plaatselijk;
01/image.001053.jp2;1501.33;56.43;1616.9;219.17;94;10;41;1;1;1053;E9b;
01/image.001054.jp2;1262.22;108.53;1331.61;216.35;94;10;41;1;1;1054;E9b;
01/image.001049.jp2;1138.06;159.38;1189.33;239.55;94;10;41;1;1;1049;E9b;
01/image.001053.jp2;1532.23;219.51;1562.65;320.92;194;0;41;2;1;1053;begin;
01/image.001054.jp2;1285.25;216.11;1305.32;284.82;194;0;41;2;1;1054;begin;
01/image.001049.jp2;1156.59;239.07;1170.47;291.76;194;0;41;2;1;1049;begin;
05/image.001055.jp2;1455.05;344.4;1498.27;386.05;41;5;42;1;5;1055;B9;
05/image.001056.jp2;1553.92;335.44;1605.1;384.03;41;5;42;1;5;1056;B9;
07/image.001057.jp2;87.94;40.81;166.51;132.99;41;5;42;1;7;1057;B9;
01/image.001058.jp2;1496.27;100.9;1590.96;232.73;94;10;43;1;1;1058;E9b;
01/image.001059.jp2;1328.92;131.22;1395.04;231.22;94;10;43;1;1;1059;E9b;
01/image.001060.jp2;1225.6;151.2;1277.02;230.44;94;10;43;1;1;1060;E9b;
01/image.001058.jp2;1519.06;233.71;1547.22;317.8;200;0;43;2;1;1058;einde;
01/image.001059.jp2;1348.51;231.63;1368.1;295.71;200;0;43;2;1;1059;einde;
01/image.001060.jp2;1241.22;230.7;1256.78;283.76;200;0;43;2;1;1060;einde;
01/image.001061.jp2;1561.16;225.53;1626.47;296.14;41;5;44;1;1;1061;B9;
01/image.001062.jp2;1367.1;219.13;1421.13;273.94;41;5;44;1;1;1062;B9;
01/image.001063.jp2;1238.29;216.72;1282.3;262.1;41;5;44;1;1;1063;B9;
05/image.001064.jp2;1425.03;360.4;1464.14;401.32;41;5;45;1;5;1064;B9;
05/image.001065.jp2;1553.32;351.5;1600.7;401.5;41;5;45;1;5;1065;B9;
06/image.001066.jp2;1.7;174.63;51.7;261.36;41;5;45;1;6;1066;B9;
01/image.001067.jp2;1570.27;113.22;1626.37;171.59;41;5;46;1;1;1067;B9;
01/image.001068.jp2;1425.24;139.26;1471.23;185.96;41;5;46;1;1;1068;B9;
02/image.001069.jp2;93.1;43.16;191.04;209.33;13;1;46;2;2;1069;A25;
01/image.001067.jp2;1537.08;208;1627.29;295.76;13;1;46;2;1;1067;A25;
01/image.001068.jp2;1404.38;216.14;1481.5;284.54;13;1;46;2;1;1068;A25;
01/image.001070.jp2;1322.14;123.56;1443.97;296.1;122;0;47;1;1;1070;F1b_v;
01/image.001071.jp2;1428;95.12;1583.88;310.41;122;0;47;1;1;1071;F1b_v;
01/image.001072.jp2;1187.76;163.27;1267.01;278.23;122;0;47;1;1;1072;F1b_v;
07/image.001073.jp2;234.78;80.99;342.6;208.54;42;8;48;1;7;1073;C1;
07/image.001074.jp2;1259.71;45.71;1388.14;175.12;42;8;48;1;7;1074;C1;
07/image.001075.jp2;667.62;58;789.72;185.76;42;8;48;1;7;1075;C1;
02/image.001076.jp2;449.29;311.95;510.05;373.58;80;3;49;1;2;1076;D7;
02/image.001077.jp2;187.75;332.52;257.44;409.87;80;3;49;1;2;1077;D7;
02/image.001078.jp2;211.77;384.59;276.59;480.57;80;3;49;1;2;1078;D7;
02/image.001076.jp2;454.23;375.91;512.95;420.09;207;0;49;2;2;1076;m6;
02/image.001078.jp2;209.76;476.55;294.68;558.46;207;0;49;2;2;1078;m6;
02/image.001077.jp2;189.49;411.26;269.98;472.24;207;0;49;2;2;1077;m6;
01/image.001079.jp2;1314.21;0;1438.33;122.11;41;5;50;1;1;1079;B9;
01/image.001080.jp2;1151.01;70.69;1234.93;156.12;41;5;50;1;1;1080;B9;
01/image.001081.jp2;1047.24;123.78;1106.26;183.37;41;5;50;1;1;1081;B9;
01/image.001079.jp2;1252.05;130.65;1488.73;366.83;61;2;50;2;1;1079;C35;
01/image.001080.jp2;1111.74;162.3;1272.05;321.1;61;2;50;2;1;1080;C35;
01/image.001081.jp2;1022.53;187.52;1133.29;300.02;61;2;50;2;1;1081;C35;
01/image.001082.jp2;1106.02;6.62;1194.87;88.15;12;1;51;1;1;1082;A23;
01/image.001083.jp2;1054.92;48.95;1128.98;115.48;12;1;51;1;1;1083;A23;
01/image.001084.jp2;1020.92;71.87;1083.39;129.5;12;1;51;1;1;1084;A23;
01/image.001082.jp2;1100.1;96.86;1197.66;125.09;-1;-1;51;2;1;1082;meter;
01/image.001083.jp2;1050.74;122.18;1132.75;145.61;-1;-1;51;2;1;1083;meter;
01/image.001084.jp2;1016.56;135.07;1085.57;155.16;-1;-1;51;2;1;1084;meter;
00/image.001085.jp2;14.54;275.52;71.69;330.92;80;3;52;1;0;1085;D7;
00/image.001086.jp2;149.49;247.56;194.65;294.94;80;3;52;1;0;1086;D7;
07/image.001087.jp2;1434.69;331.93;1486.14;426.41;80;3;52;1;7;1087;D7;
07/image.001088.jp2;271.37;472.35;332.17;565.31;207;0;52;2;7;1088;m6;
06/image.001089.jp2;19.04;551.73;103.37;640.29;207;0;52;2;6;1089;m6;
07/image.001090.jp2;108.31;471.59;182.41;562.55;207;0;52;2;7;1090;m6;
07/image.001091.jp2;224.33;106.69;338.06;238.06;42;8;53;1;7;1091;C1;
07/image.001092.jp2;1419.94;71.92;1552.18;205.8;42;8;53;1;7;1092;C1;
07/image.001093.jp2;817.71;78.67;951.53;211.51;42;8;53;1;7;1093;C1;
02/image.001094.jp2;73.56;45.05;133.86;151.08;94;10;54;1;2;1094;E9b;
02/image.001095.jp2;586.02;57.91;616.46;156.9;94;10;54;1;2;1095;E9b;
01/image.001096.jp2;1533.23;197.1;1580.69;266.59;94;10;54;1;1;1096;E9b;
02/image.001094.jp2;108.24;153.09;127.83;220.43;200;0;54;2;2;1094;einde;
01/image.001096.jp2;1546.79;267.07;1557.68;311.38;200;0;54;2;1;1096;einde;
01/image.001097.jp2;1426.4;119.78;1577;335.45;153;0;55;1;1;1097;F4b;
01/image.001098.jp2;1219.27;143.28;1328.47;310.64;153;0;55;1;1;1098;F4b;
01/image.001099.jp2;1042.44;174.21;1127.11;301.73;153;0;55;1;1;1099;F4b;
05/image.001100.jp2;1546.4;340.53;1616.38;397.19;31;6;56;1;5;1100;B1;
05/image.001101.jp2;1511.48;333.66;1572.81;386.62;31;6;56;1;5;1101;B1;
07/image.001102.jp2;76.43;84.27;173.92;238.24;31;6;56;1;7;1102;B1;
05/image.001103.jp2;1473.12;255.96;1521.52;298.82;12;1;57;1;5;1103;A23;
05/image.001104.jp2;1516.36;245.44;1573.63;293.7;12;1;57;1;5;1104;A23;
05/image.001105.jp2;1556.49;231.41;1620.73;286.35;12;1;57;1;5;1105;A23;
05/image.001105.jp2;1557.65;283.73;1624.8;305.24;-1;-1;57;2;5;1105;meter;
05/image.001103.jp2;1472.28;297.81;1526.73;315.96;-1;-1;57;2;5;1103;meter;
05/image.001104.jp2;1516.65;291.37;1576.24;312.01;-1;-1;57;2;5;1104;meter;
00/image.001106.jp2;1200.9;86.24;1283.45;165.02;31;6;58;1;0;1106;B1;
00/image.001107.jp2;1431.82;89.62;1564.98;219.27;31;6;58;1;0;1107;B1;
00/image.001108.jp2;1280.24;87.6;1381.64;184.47;31;6;58;1;0;1108;B1;
02/image.001109.jp2;875.64;281.58;930.87;338.06;80;3;59;1;2;1109;D7;
02/image.001110.jp2;1401.75;301.95;1460.4;357.08;80;3;59;1;2;1110;D7;
02/image.001111.jp2;133.48;271.76;188.88;329.95;80;3;59;1;2;1111;D7;
02/image.001112.jp2;1457.16;31.99;1522.29;98.82;41;5;60;1;2;1112;B9;
02/image.001113.jp2;278.26;45.34;331.53;109.26;41;5;60;1;2;1113;B9;
04/image.001114.jp2;628.74;13.24;669.16;54.01;41;5;60;1;4;1114;B9;
02/image.001113.jp2;265.65;111.84;366.86;229.52;61;2;60;2;2;1113;C35;
02/image.001112.jp2;1420.44;101.38;1539.08;218.08;61;2;60;2;2;1112;C35;
04/image.001114.jp2;610.97;55.75;683.79;129.27;61;2;60;2;4;1114;C35;
02/image.001115.jp2;52.69;386.97;119.64;456.01;80;3;61;1;2;1115;D7;
02/image.001116.jp2;696.23;301.45;750.62;367.97;80;3;61;1;2;1116;D7;
02/image.001117.jp2;1363.05;311.15;1405.59;376.48;80;3;61;1;2;1117;D7;
02/image.001117.jp2;1352.26;381.46;1397.82;432.47;207;0;61;2;2;1117;m6;
02/image.001115.jp2;63.57;458.94;132.61;517.1;207;0;61;2;2;1115;m6;
02/image.001116.jp2;698.08;372.49;750.8;427.31;207;0;61;2;2;1116;m6;
01/image.001118.jp2;1394.71;103.72;1534.57;305.17;94;10;62;1;1;1118;E9b;
01/image.001119.jp2;1211.11;144.76;1309.37;289.36;94;10;62;1;1;1119;E9b;
01/image.001120.jp2;1077.14;168.72;1146.33;275.12;94;10;62;1;1;1120;E9b;
01/image.001119.jp2;1245.95;289.01;1272.78;383.78;194;0;62;2;1;1119;begin;
01/image.001118.jp2;1436.74;306.62;1472.97;435.61;194;0;62;2;1;1118;begin;
01/image.001120.jp2;1102.78;275.43;1121.38;345.2;194;0;62;2;1;1120;begin;
01/image.001121.jp2;1355.72;45.71;1454.68;150.59;41;5;63;1;1;1121;B9;
01/image.001122.jp2;1214.56;96.83;1287.52;173.86;41;5;63;1;1;1122;B9;
01/image.001123.jp2;1138.08;125.59;1194.88;184.24;41;5;63;1;1;1123;B9;
01/image.001122.jp2;1170.52;179.56;1309.19;321.42;61;2;63;2;1;1122;C35;
01/image.001121.jp2;1286.23;161.4;1483.1;356.87;61;2;63;2;1;1121;C35;
01/image.001123.jp2;1103.97;189.34;1211.71;301.61;61;2;63;2;1;1123;C35;
02/image.001124.jp2;64.08;30.08;249.3;256.14;155;9;64;1;2;1124;F50;
01/image.001125.jp2;1480.76;210.92;1610.55;328.47;155;9;64;1;1;1125;F50;
01/image.001126.jp2;1293.78;217.39;1383.17;303.94;155;9;64;1;1;1126;F50;
06/image.001127.jp2;39.98;110.08;98.81;167.7;41;5;65;1;6;1127;B9;
06/image.001128.jp2;98.16;103.92;163.82;182.83;41;5;65;1;6;1128;B9;
06/image.001129.jp2;115.71;134.64;163.41;185.26;41;5;65;1;6;1129;B9;
06/image.001128.jp2;82.49;186.45;198.76;330.42;61;2;65;2;6;1128;C35;
06/image.001127.jp2;21.87;170.59;133.74;275.91;61;2;65;2;6;1127;C35;
06/image.001129.jp2;101.06;186.52;192.69;280.24;61;2;65;2;6;1129;C35;
05/image.001130.jp2;1323.13;355.62;1385.36;411.79;31;6;66;1;5;1130;B1;
05/image.001131.jp2;1497.5;350.32;1601.33;439.17;31;6;66;1;5;1131;B1;
05/image.001132.jp2;1402.77;358.31;1483.64;430.71;31;6;66;1;5;1132;B1;
07/image.001133.jp2;820.44;418.33;891.15;535.48;80;3;67;1;7;1133;D7;
07/image.001134.jp2;542.44;465.23;647.31;587.53;80;3;67;1;7;1134;D7;
07/image.001135.jp2;116.16;505.88;242.29;624.48;80;3;67;1;7;1135;D7;
07/image.001133.jp2;820.85;534.64;885.71;635.06;207;0;67;2;7;1133;m6;
07/image.001134.jp2;545.21;589.89;644.86;688.5;207;0;67;2;7;1134;m6;
07/image.001135.jp2;132.31;627.95;252.41;718.4;207;0;67;2;7;1135;m6;
01/image.001136.jp2;850.02;16.57;917.76;87.79;41;5;68;1;1;1136;B9;
06/image.001137.jp2;342.89;112.15;371.46;143.87;41;5;68;1;6;1137;B9;
01/image.001136.jp2;813.81;92.33;929.22;203.66;12;1;68;2;1;1136;A23;
06/image.001138.jp2;131.33;75.54;201.02;211.43;12;1;68;2;6;1138;A23;
06/image.001137.jp2;333.45;147.99;386.47;194.23;12;1;68;2;6;1137;A23;
06/image.001138.jp2;135.65;211.86;214.39;375.28;61;2;68;3;6;1138;C35;
06/image.001137.jp2;333.69;194.47;392.53;254.28;61;2;68;3;6;1137;C35;
01/image.001136.jp2;802.56;204.06;931.05;335.74;61;2;68;3;1;1136;C35;
06/image.001139.jp2;64.13;225.86;316.89;384.15;203;0;69;1;6;1139;m2;
06/image.001140.jp2;1329.41;196.76;1587.84;344.95;203;0;69;1;6;1140;m2;
06/image.001141.jp2;728.26;195.15;1004.14;352.94;203;0;69;1;6;1141;m2;
02/image.001142.jp2;48.94;12.05;136.89;154.82;85;4;70;1;2;1142;E5;
01/image.001143.jp2;1528.73;195.5;1596.87;261.63;85;4;70;1;1;1143;E5;
01/image.001144.jp2;1362.91;196.94;1414.48;249.48;85;4;70;1;1;1144;E5;
02/image.001142.jp2;91.71;160.24;127.86;293.98;194;0;70;2;2;1142;begin;
01/image.001143.jp2;1540.59;264.94;1565.39;332.08;194;0;70;2;1;1143;begin;
01/image.001144.jp2;1375.08;251.27;1392.75;303.57;194;0;70;2;1;1144;begin;
00/image.001145.jp2;309.05;74.33;364.01;129.53;86;4;71;1;0;1145;E7;
00/image.001146.jp2;50.8;64.94;134.77;148.56;86;4;71;1;0;1146;E7;
00/image.001147.jp2;183.37;70.29;251.67;139.97;86;4;71;1;0;1147;E7;
00/image.001145.jp2;333.26;136.31;351.42;192.49;194;0;71;2;0;1145;begin;
00/image.001147.jp2;214.03;146.24;239.47;216.28;194;0;71;2;0;1147;begin;
00/image.001146.jp2;90.17;157.27;122.23;238.8;194;0;71;2;0;1146;begin;
05/image.001148.jp2;1428.38;289.83;1537.16;396.53;31;6;72;1;5;1148;B1;
05/image.001149.jp2;1293.47;308.01;1380.23;391.98;31;6;72;1;5;1149;B1;
05/image.001148.jp2;1422.1;393.4;1535.49;438.17;-1;-1;72;2;5;1148;meter;
05/image.001149.jp2;1288.59;389.89;1377.09;424.74;-1;-1;72;2;5;1149;meter;
00/image.001150.jp2;249.94;46.27;309.21;107.16;86;4;73;1;0;1150;E7;
